ec5_branch_owner_uuid,ec5_branch_uuid,created_at,uploaded_at,title,data_rinnovo,validita_rinnovo,nuovi_espatri,note_esp_rinnovi
748604b0-8028-11ec-a0cd-73c2a584e421,8fa49d60-8028-11ec-a0cd-73c2a584e421,2022-01-28T10:53:43.862Z,2022-01-28T10:54:09.000Z,8fa49d60-8028-11ec-a0cd-73c2a584e421,1891,"4 mesi",Austria-Ungheria,
748604b0-8028-11ec-a0cd-73c2a584e421,88e06fe0-8028-11ec-a0cd-73c2a584e421,2022-01-28T10:53:32.510Z,2022-01-28T10:54:10.000Z,88e06fe0-8028-11ec-a0cd-73c2a584e421,1890,1,,
14386490-8028-11ec-a0cd-73c2a584e421,36b37320-8028-11ec-a0cd-73c2a584e421,2022-01-28T10:51:14.642Z,2022-01-28T10:51:27.000Z,36b37320-8028-11ec-a0cd-73c2a584e421,1895,3,America,
14386490-8028-11ec-a0cd-73c2a584e421,2eb8c170-8028-11ec-a0cd-73c2a584e421,2022-01-28T10:51:01.255Z,2022-01-28T10:51:27.000Z,2eb8c170-8028-11ec-a0cd-73c2a584e421,1892,2,"Austria-Ungheria, Germania",
14386490-8028-11ec-a0cd-73c2a584e421,2947a0d0-8028-11ec-a0cd-73c2a584e421,2022-01-28T10:50:52.125Z,2022-01-28T10:51:28.000Z,2947a0d0-8028-11ec-a0cd-73c2a584e421,1890,3,Europa,
0ae8bc20-8026-11ec-a0cd-73c2a584e421,2dc94340-8026-11ec-a0cd-73c2a584e421,2022-01-28T10:36:40.692Z,2022-01-28T10:36:55.000Z,2dc94340-8026-11ec-a0cd-73c2a584e421,1899,1,"Austria-Ungheria, Italia",
0ae8bc20-8026-11ec-a0cd-73c2a584e421,24bd6fb0-8026-11ec-a0cd-73c2a584e421,2022-01-28T10:36:25.515Z,2022-01-28T10:36:55.000Z,24bd6fb0-8026-11ec-a0cd-73c2a584e421,1897,1,"Austria-Ungheria, Italia",
1e1f52b0-8024-11ec-a0cd-73c2a584e421,35e68300-8024-11ec-a0cd-73c2a584e421,2022-01-28T10:22:35.312Z,2022-01-28T10:22:55.000Z,35e68300-8024-11ec-a0cd-73c2a584e421,1890,"8 mesi",,
ed4f7160-8023-11ec-a0cd-73c2a584e421,06fdff50-8024-11ec-a0cd-73c2a584e421,2022-01-28T10:21:16.613Z,2022-01-28T10:21:53.000Z,06fdff50-8024-11ec-a0cd-73c2a584e421,1893,3,Austria-Ungheria,
9035c890-8022-11ec-a0cd-73c2a584e421,b0ad8d10-8022-11ec-a0cd-73c2a584e421,2022-01-28T10:11:42.305Z,2022-01-28T10:12:00.000Z,b0ad8d10-8022-11ec-a0cd-73c2a584e421,1896,3,America,
6bed25f0-8022-11ec-a0cd-73c2a584e421,84ecd640-8022-11ec-a0cd-73c2a584e421,2022-01-28T10:10:28.900Z,2022-01-28T10:10:42.000Z,84ecd640-8022-11ec-a0cd-73c2a584e421,1896,3,Europa,
1fc2a9d0-8021-11ec-a0cd-73c2a584e421,5239d280-8021-11ec-a0cd-73c2a584e421,2022-01-28T10:01:54.344Z,2022-01-28T10:02:09.000Z,5239d280-8021-11ec-a0cd-73c2a584e421,1901,3,Europa,
1fc2a9d0-8021-11ec-a0cd-73c2a584e421,4b408b40-8021-11ec-a0cd-73c2a584e421,2022-01-28T10:01:42.644Z,2022-01-28T10:02:10.000Z,4b408b40-8021-11ec-a0cd-73c2a584e421,1900,3,Austria-Ungheria,
1fc2a9d0-8021-11ec-a0cd-73c2a584e421,41ce06a0-8021-11ec-a0cd-73c2a584e421,2022-01-28T10:01:26.794Z,2022-01-28T10:02:10.000Z,41ce06a0-8021-11ec-a0cd-73c2a584e421,1895,3,"Austria-Ungheria, Germania",
1fc2a9d0-8021-11ec-a0cd-73c2a584e421,391b9db0-8021-11ec-a0cd-73c2a584e421,2022-01-28T10:01:12.203Z,2022-01-28T10:02:11.000Z,391b9db0-8021-11ec-a0cd-73c2a584e421,1893,1,Austria-Ungheria,
f9530880-8020-11ec-a0cd-73c2a584e421,15858230-8021-11ec-a0cd-73c2a584e421,2022-01-28T10:00:12.499Z,2022-01-28T10:00:26.000Z,15858230-8021-11ec-a0cd-73c2a584e421,1893,3,Europa,
c198d410-8020-11ec-a0cd-73c2a584e421,eef22c40-8020-11ec-a0cd-73c2a584e421,2022-01-28T09:59:07.780Z,2022-01-28T09:59:23.000Z,eef22c40-8020-11ec-a0cd-73c2a584e421,1890,1,"Austria-Ungheria, Germania",
d3a6f790-801b-11ec-a0cd-73c2a584e421,b8e8dc20-8020-11ec-a0cd-73c2a584e421,2022-01-28T09:57:37.122Z,2022-01-28T09:57:49.000Z,b8e8dc20-8020-11ec-a0cd-73c2a584e421,1891,1,"Austria-Ungheria, Germania",
14fd30e0-7f88-11ec-a0cd-73c2a584e421,3432ff80-7f88-11ec-a0cd-73c2a584e421,2022-01-27T15:45:50.968Z,2022-01-27T15:46:05.000Z,3432ff80-7f88-11ec-a0cd-73c2a584e421,1900,1,Austria-Ungheria,
14fd30e0-7f88-11ec-a0cd-73c2a584e421,2e7c7170-7f88-11ec-a0cd-73c2a584e421,2022-01-27T15:45:41.383Z,2022-01-27T15:46:05.000Z,2e7c7170-7f88-11ec-a0cd-73c2a584e421,1899,1,Austria-Ungheria,
daa10160-7f87-11ec-a0cd-73c2a584e421,0bc6cae0-7f88-11ec-a0cd-73c2a584e421,2022-01-27T15:44:43.150Z,2022-01-27T15:44:55.000Z,0bc6cae0-7f88-11ec-a0cd-73c2a584e421,1900,1,Austria-Ungheria,
daa10160-7f87-11ec-a0cd-73c2a584e421,039be170-7f88-11ec-a0cd-73c2a584e421,2022-01-27T15:44:29.447Z,2022-01-27T15:44:56.000Z,039be170-7f88-11ec-a0cd-73c2a584e421,1895,1,"Austria-Ungheria, Germania",
daa10160-7f87-11ec-a0cd-73c2a584e421,f605cad0-7f87-11ec-a0cd-73c2a584e421,2022-01-27T15:44:06.653Z,2022-01-27T15:44:56.000Z,f605cad0-7f87-11ec-a0cd-73c2a584e421,1894,"6 mesi",Austria-Ungheria,
a09c19a0-7f87-11ec-a0cd-73c2a584e421,d12d1d30-7f87-11ec-a0cd-73c2a584e421,2022-01-27T15:43:04.835Z,2022-01-27T15:43:17.000Z,d12d1d30-7f87-11ec-a0cd-73c2a584e421,1901,3,Europa,
a09c19a0-7f87-11ec-a0cd-73c2a584e421,c78f1bc0-7f87-11ec-a0cd-73c2a584e421,2022-01-27T15:42:48.700Z,2022-01-27T15:43:18.000Z,c78f1bc0-7f87-11ec-a0cd-73c2a584e421,1890,1,Austria-Ungheria,
69a646a0-7f87-11ec-a0cd-73c2a584e421,961f9f10-7f87-11ec-a0cd-73c2a584e421,2022-01-27T15:41:25.761Z,2022-01-27T15:41:40.000Z,961f9f10-7f87-11ec-a0cd-73c2a584e421,1900,3,Austria-Ungheria,
69a646a0-7f87-11ec-a0cd-73c2a584e421,87881e00-7f87-11ec-a0cd-73c2a584e421,2022-01-27T15:41:01.280Z,2022-01-27T15:41:40.000Z,87881e00-7f87-11ec-a0cd-73c2a584e421,1893,3,Europa,
5fc39080-7f86-11ec-a0cd-73c2a584e421,7bc84370-7f86-11ec-a0cd-73c2a584e421,2022-01-27T15:33:32.071Z,2022-01-27T15:33:50.000Z,7bc84370-7f86-11ec-a0cd-73c2a584e421,1901,1,Europa,
3d4db210-7f86-11ec-a0cd-73c2a584e421,56007ae0-7f86-11ec-a0cd-73c2a584e421,2022-01-27T15:32:28.686Z,2022-01-27T15:32:41.000Z,56007ae0-7f86-11ec-a0cd-73c2a584e421,1891,3,"Austria-Ungheria, Germania",
d7351180-7f85-11ec-a0cd-73c2a584e421,2c0eb7b0-7f86-11ec-a0cd-73c2a584e421,2022-01-27T15:31:18.315Z,2022-01-27T15:31:44.000Z,2c0eb7b0-7f86-11ec-a0cd-73c2a584e421,1895,3,"Austria-Ungheria, Germania",
d7351180-7f85-11ec-a0cd-73c2a584e421,0106a280-7f86-11ec-a0cd-73c2a584e421,2022-01-27T15:30:06.120Z,2022-01-27T15:31:45.000Z,0106a280-7f86-11ec-a0cd-73c2a584e421,1891,3,Europa,
67cc6870-7f85-11ec-a0cd-73c2a584e421,cb852000-7f85-11ec-a0cd-73c2a584e421,2022-01-27T15:28:36.352Z,2022-01-27T15:28:54.000Z,cb852000-7f85-11ec-a0cd-73c2a584e421,1890,1,"Austria-Ungheria, Germania",
acc36230-7f80-11ec-a0cd-73c2a584e421,54139470-7f85-11ec-a0cd-73c2a584e421,2022-01-27T15:25:15.959Z,2022-01-27T15:25:43.000Z,54139470-7f85-11ec-a0cd-73c2a584e421,1896,1,Austria-Ungheria,
acc36230-7f80-11ec-a0cd-73c2a584e421,4b4e3fc0-7f85-11ec-a0cd-73c2a584e421,2022-01-27T15:25:01.244Z,2022-01-27T15:25:44.000Z,4b4e3fc0-7f85-11ec-a0cd-73c2a584e421,1895,1,Austria-Ungheria,
acc36230-7f80-11ec-a0cd-73c2a584e421,41db6d00-7f85-11ec-a0cd-73c2a584e421,2022-01-27T15:24:45.392Z,2022-01-27T15:25:45.000Z,41db6d00-7f85-11ec-a0cd-73c2a584e421,1894,1,"Austria-Ungheria, Germania",
acc36230-7f80-11ec-a0cd-73c2a584e421,2727a410-7f85-11ec-a0cd-73c2a584e421,2022-01-27T15:24:00.593Z,2022-01-27T15:25:45.000Z,2727a410-7f85-11ec-a0cd-73c2a584e421,1893,1,Europa,
acc36230-7f80-11ec-a0cd-73c2a584e421,21686370-7f85-11ec-a0cd-73c2a584e421,2022-01-27T15:23:50.951Z,2022-01-27T15:25:46.000Z,21686370-7f85-11ec-a0cd-73c2a584e421,1892,1,"Austria-Ungheria, Germania",
acc36230-7f80-11ec-a0cd-73c2a584e421,1a838e90-7f85-11ec-a0cd-73c2a584e421,2022-01-27T15:23:39.385Z,2022-01-27T15:25:47.000Z,1a838e90-7f85-11ec-a0cd-73c2a584e421,1891,1,"Austria-Ungheria, Germania",
acc36230-7f80-11ec-a0cd-73c2a584e421,13c1d210-7f85-11ec-a0cd-73c2a584e421,2022-01-27T15:23:28.049Z,2022-01-27T15:25:47.000Z,13c1d210-7f85-11ec-a0cd-73c2a584e421,1890,1,"Austria-Ungheria, Germania",
2bb36000-7f80-11ec-a0cd-73c2a584e421,714a9f20-7f80-11ec-a0cd-73c2a584e421,2022-01-27T14:50:17.490Z,2022-01-27T14:50:30.000Z,714a9f20-7f80-11ec-a0cd-73c2a584e421,1895,3,Austria-Ungheria,
5a870d30-7e01-11ec-9af9-e3be888ad2b0,77936c20-7e01-11ec-9af9-e3be888ad2b0,2022-01-25T17:08:50.786Z,2022-01-25T17:09:17.000Z,77936c20-7e01-11ec-9af9-e3be888ad2b0,1901,3,Europa,
f2f6c0c0-7e00-11ec-9af9-e3be888ad2b0,22399970-7e01-11ec-9af9-e3be888ad2b0,2022-01-25T17:06:27.591Z,2022-01-25T17:06:48.000Z,22399970-7e01-11ec-9af9-e3be888ad2b0,1892,1,Europa,
f2f6c0c0-7e00-11ec-9af9-e3be888ad2b0,1a7d9e70-7e01-11ec-9af9-e3be888ad2b0,2022-01-25T17:06:14.615Z,2022-01-25T17:06:48.000Z,1a7d9e70-7e01-11ec-9af9-e3be888ad2b0,1891,1,Europa,
f2f6c0c0-7e00-11ec-9af9-e3be888ad2b0,12b87bb0-7e01-11ec-9af9-e3be888ad2b0,2022-01-25T17:06:01.579Z,2022-01-25T17:06:49.000Z,12b87bb0-7e01-11ec-9af9-e3be888ad2b0,1890,1,Europa,
3eec5c20-7e00-11ec-9af9-e3be888ad2b0,6308e5b0-7e00-11ec-9af9-e3be888ad2b0,2022-01-25T17:01:06.827Z,2022-01-25T17:01:28.000Z,6308e5b0-7e00-11ec-9af9-e3be888ad2b0,1897,1,Europa,
0944db10-7e00-11ec-9af9-e3be888ad2b0,2b9d4670-7e00-11ec-9af9-e3be888ad2b0,2022-01-25T16:59:33.847Z,2022-01-25T16:59:56.000Z,2b9d4670-7e00-11ec-9af9-e3be888ad2b0,1891,3,"Austria-Ungheria, Italia",
d8361c00-7dff-11ec-9af9-e3be888ad2b0,f1963bd0-7dff-11ec-9af9-e3be888ad2b0,2022-01-25T16:57:56.493Z,2022-01-25T16:58:28.000Z,f1963bd0-7dff-11ec-9af9-e3be888ad2b0,1897,3,Europa,
951d7170-7dff-11ec-9af9-e3be888ad2b0,c5d006c0-7dff-11ec-9af9-e3be888ad2b0,2022-01-25T16:56:43.052Z,2022-01-25T16:57:05.000Z,c5d006c0-7dff-11ec-9af9-e3be888ad2b0,1900,2,Austria-Ungheria,
951d7170-7dff-11ec-9af9-e3be888ad2b0,bb0481d0-7dff-11ec-9af9-e3be888ad2b0,2022-01-25T16:56:24.941Z,2022-01-25T16:57:06.000Z,bb0481d0-7dff-11ec-9af9-e3be888ad2b0,1896,1,Europa,
6a0c0d70-7dff-11ec-9af9-e3be888ad2b0,837e55b0-7dff-11ec-9af9-e3be888ad2b0,2022-01-25T16:54:51.787Z,2022-01-25T16:55:13.000Z,837e55b0-7dff-11ec-9af9-e3be888ad2b0,1890,1,,
be16e760-7dfe-11ec-9af9-e3be888ad2b0,e58c11d0-7dfe-11ec-9af9-e3be888ad2b0,2022-01-25T16:50:26.797Z,2022-01-25T16:51:02.000Z,e58c11d0-7dfe-11ec-9af9-e3be888ad2b0,1894,,"Austria-Ungheria, Italia",
61ba7ea0-7dfe-11ec-9af9-e3be888ad2b0,7e208b70-7dfe-11ec-9af9-e3be888ad2b0,2022-01-25T16:47:33.287Z,2022-01-25T16:47:58.000Z,7e208b70-7dfe-11ec-9af9-e3be888ad2b0,1890,1,"Austria-Ungheria, Svizzera, Italia",
263363b0-7dfe-11ec-9af9-e3be888ad2b0,4e6415f0-7dfe-11ec-9af9-e3be888ad2b0,2022-01-25T16:46:13.199Z,2022-01-25T16:46:39.000Z,4e6415f0-7dfe-11ec-9af9-e3be888ad2b0,1897,"6 mesi",Austria-Ungheria,
c8eaed40-7dfd-11ec-9af9-e3be888ad2b0,e6eca8b0-7dfd-11ec-9af9-e3be888ad2b0,2022-01-25T16:43:19.611Z,2022-01-25T16:43:52.000Z,e6eca8b0-7dfd-11ec-9af9-e3be888ad2b0,1897,3,"Austria-Ungheria, Italia",
0597e000-7dfd-11ec-9af9-e3be888ad2b0,1fa8d940-7dfd-11ec-9af9-e3be888ad2b0,2022-01-25T16:37:45.300Z,2022-01-25T16:38:12.000Z,1fa8d940-7dfd-11ec-9af9-e3be888ad2b0,1897,1,"Austria-Ungheria, Germania",
a53446e0-7dfc-11ec-9af9-e3be888ad2b0,dcab30c0-7dfc-11ec-9af9-e3be888ad2b0,2022-01-25T16:35:52.908Z,2022-01-25T16:36:52.000Z,dcab30c0-7dfc-11ec-9af9-e3be888ad2b0,1901,3,Europa,
a53446e0-7dfc-11ec-9af9-e3be888ad2b0,d31a4eb0-7dfc-11ec-9af9-e3be888ad2b0,2022-01-25T16:35:36.859Z,2022-01-25T16:36:53.000Z,d31a4eb0-7dfc-11ec-9af9-e3be888ad2b0,1898,3,Europa,
a53446e0-7dfc-11ec-9af9-e3be888ad2b0,cab1e710-7dfc-11ec-9af9-e3be888ad2b0,2022-01-25T16:35:22.753Z,2022-01-25T16:36:53.000Z,cab1e710-7dfc-11ec-9af9-e3be888ad2b0,1893,1,Europa,
a53446e0-7dfc-11ec-9af9-e3be888ad2b0,c06fdd70-7dfc-11ec-9af9-e3be888ad2b0,2022-01-25T16:35:05.543Z,2022-01-25T16:36:54.000Z,c06fdd70-7dfc-11ec-9af9-e3be888ad2b0,1890,1,Europa,
6cdaec40-7dfc-11ec-9af9-e3be888ad2b0,935a9320-7dfc-11ec-9af9-e3be888ad2b0,2022-01-25T16:33:49.906Z,2022-01-25T16:34:12.000Z,935a9320-7dfc-11ec-9af9-e3be888ad2b0,1891,3,Europa,
6cdaec40-7dfc-11ec-9af9-e3be888ad2b0,8710d2a0-7dfc-11ec-9af9-e3be888ad2b0,2022-01-25T16:33:29.290Z,2022-01-25T16:34:13.000Z,8710d2a0-7dfc-11ec-9af9-e3be888ad2b0,1890,17.09.1890,,
d4b41e00-7dfb-11ec-9af9-e3be888ad2b0,041442b0-7dfc-11ec-9af9-e3be888ad2b0,2022-01-25T16:29:49.531Z,2022-01-25T16:30:12.000Z,041442b0-7dfc-11ec-9af9-e3be888ad2b0,1890,1,Austria-Ungheria,
a85886c0-7dfb-11ec-9af9-e3be888ad2b0,c1ca80e0-7dfb-11ec-9af9-e3be888ad2b0,2022-01-25T16:27:58.318Z,2022-01-25T16:28:23.000Z,c1ca80e0-7dfb-11ec-9af9-e3be888ad2b0,1890,"5 mesi",,
f6678c40-7dfa-11ec-9af9-e3be888ad2b0,11fc8d70-7dfb-11ec-9af9-e3be888ad2b0,2022-01-25T16:23:03.367Z,2022-01-25T16:23:27.000Z,11fc8d70-7dfb-11ec-9af9-e3be888ad2b0,1890,1,Europa,
bd110cf0-7dfa-11ec-9af9-e3be888ad2b0,d85aad40-7dfa-11ec-9af9-e3be888ad2b0,2022-01-25T16:21:26.676Z,2022-01-25T16:21:50.000Z,d85aad40-7dfa-11ec-9af9-e3be888ad2b0,1890,1,"Austria-Ungheria, Germania",
834361d0-7dfa-11ec-9af9-e3be888ad2b0,9e75f7b0-7dfa-11ec-9af9-e3be888ad2b0,2022-01-25T16:19:49.547Z,2022-01-25T16:20:34.000Z,9e75f7b0-7dfa-11ec-9af9-e3be888ad2b0,1895,"marzo 1896","Austria, Ungheria",
49160a80-7dfa-11ec-9af9-e3be888ad2b0,6f5af250-7dfa-11ec-9af9-e3be888ad2b0,2022-01-25T16:18:30.517Z,2022-01-25T16:18:57.000Z,6f5af250-7dfa-11ec-9af9-e3be888ad2b0,1890,"5 mesi",Austria-Ungheria,
dd1c4970-7df9-11ec-9af9-e3be888ad2b0,3227d510-7dfa-11ec-9af9-e3be888ad2b0,2022-01-25T16:16:47.841Z,2022-01-25T16:17:17.000Z,3227d510-7dfa-11ec-9af9-e3be888ad2b0,1900,3,Austria-Ungheria,
dd1c4970-7df9-11ec-9af9-e3be888ad2b0,2775a480-7dfa-11ec-9af9-e3be888ad2b0,2022-01-25T16:16:29.896Z,2022-01-25T16:17:18.000Z,2775a480-7dfa-11ec-9af9-e3be888ad2b0,1895,"5 mesi",Europa,
dd1c4970-7df9-11ec-9af9-e3be888ad2b0,1c8dbdf0-7dfa-11ec-9af9-e3be888ad2b0,2022-01-25T16:16:11.599Z,2022-01-25T16:17:18.000Z,1c8dbdf0-7dfa-11ec-9af9-e3be888ad2b0,1892,1,"Austria-Ungheria, Germania",
dd1c4970-7df9-11ec-9af9-e3be888ad2b0,12a482b0-7dfa-11ec-9af9-e3be888ad2b0,2022-01-25T16:15:54.971Z,2022-01-25T16:17:19.000Z,12a482b0-7dfa-11ec-9af9-e3be888ad2b0,1891,1,"Austria-Ungheria, Germania",
dd1c4970-7df9-11ec-9af9-e3be888ad2b0,0995f000-7dfa-11ec-9af9-e3be888ad2b0,2022-01-25T16:15:39.776Z,2022-01-25T16:17:19.000Z,0995f000-7dfa-11ec-9af9-e3be888ad2b0,1890,1,"Austria-Ungheria, Germania",
6ed56410-7df9-11ec-9af9-e3be888ad2b0,cb1b3790-7df9-11ec-9af9-e3be888ad2b0,2022-01-25T16:13:54.953Z,2022-01-25T16:14:18.000Z,cb1b3790-7df9-11ec-9af9-e3be888ad2b0,1892,3,Europa,
da887f90-7bd2-11ec-81a1-ff3284c51a0b,05578360-7bd3-11ec-81a1-ff3284c51a0b,2022-01-22T22:31:19.958Z,2022-01-22T22:31:55.000Z,05578360-7bd3-11ec-81a1-ff3284c51a0b,1889,3,,
4a6f9ce0-7bd2-11ec-81a1-ff3284c51a0b,8dafa590-7bd2-11ec-81a1-ff3284c51a0b,2022-01-22T22:27:59.209Z,2022-01-22T22:29:09.000Z,8dafa590-7bd2-11ec-81a1-ff3284c51a0b,1912,3,"Europa, Esteri d'Europa",
4a6f9ce0-7bd2-11ec-81a1-ff3284c51a0b,83cb4c50-7bd2-11ec-81a1-ff3284c51a0b,2022-01-22T22:27:42.613Z,2022-01-22T22:29:10.000Z,83cb4c50-7bd2-11ec-81a1-ff3284c51a0b,1906,,"Germania, Svizzera, Austria-Ungheria",
7a831360-7bcf-11ec-81a1-ff3284c51a0b,b4217120-7bcf-11ec-81a1-ff3284c51a0b,2022-01-22T22:07:35.218Z,2022-01-22T22:08:56.000Z,b4217120-7bcf-11ec-81a1-ff3284c51a0b,1911,3,"Europa, Esteri d'Europa",
7a831360-7bcf-11ec-81a1-ff3284c51a0b,a5498bb0-7bcf-11ec-81a1-ff3284c51a0b,2022-01-22T22:07:10.316Z,2022-01-22T22:08:57.000Z,a5498bb0-7bcf-11ec-81a1-ff3284c51a0b,1888,3,"Austria-Ungheria, Germania",
a5ef2c70-7bcd-11ec-81a1-ff3284c51a0b,e245cc60-7bcd-11ec-81a1-ff3284c51a0b,2022-01-22T21:54:33.639Z,2022-01-22T21:55:35.000Z,e245cc60-7bcd-11ec-81a1-ff3284c51a0b,1884,,Austria-Ungheria,
155d1790-7bcc-11ec-81a1-ff3284c51a0b,630db3f0-7bcc-11ec-81a1-ff3284c51a0b,2022-01-22T21:43:50.703Z,2022-01-22T21:44:30.000Z,630db3f0-7bcc-11ec-81a1-ff3284c51a0b,1887,3,Europa,
155d1790-7bcc-11ec-81a1-ff3284c51a0b,445f64d0-7bcc-11ec-81a1-ff3284c51a0b,2022-01-22T21:42:59.229Z,2022-01-22T21:44:31.000Z,445f64d0-7bcc-11ec-81a1-ff3284c51a0b,1884,3,Europa,
155d1790-7bcc-11ec-81a1-ff3284c51a0b,2d1ccdd0-7bcc-11ec-81a1-ff3284c51a0b,2022-01-22T21:42:20.205Z,2022-01-22T21:44:31.000Z,2d1ccdd0-7bcc-11ec-81a1-ff3284c51a0b,1892,3,"Austria-Ungheria, America",
3fecc540-7bc8-11ec-81a1-ff3284c51a0b,5af19460-7bc8-11ec-81a1-ff3284c51a0b,2022-01-22T21:14:59.110Z,2022-01-22T21:15:30.000Z,5af19460-7bc8-11ec-81a1-ff3284c51a0b,1888,,,
753d1b10-7bc7-11ec-81a1-ff3284c51a0b,998f0c80-7bc7-11ec-81a1-ff3284c51a0b,2022-01-22T21:09:34.664Z,2022-01-22T21:10:14.000Z,998f0c80-7bc7-11ec-81a1-ff3284c51a0b,1887,3,Europa,
570fb130-7bc6-11ec-81a1-ff3284c51a0b,a3bf5850-7bc6-11ec-81a1-ff3284c51a0b,2022-01-22T21:02:42.261Z,2022-01-22T21:03:04.000Z,a3bf5850-7bc6-11ec-81a1-ff3284c51a0b,1899,3,Europa,
570fb130-7bc6-11ec-81a1-ff3284c51a0b,9a0654d0-7bc6-11ec-81a1-ff3284c51a0b,2022-01-22T21:02:25.949Z,2022-01-22T21:03:05.000Z,9a0654d0-7bc6-11ec-81a1-ff3284c51a0b,1896,3,Europa,
570fb130-7bc6-11ec-81a1-ff3284c51a0b,7f5d6150-7bc6-11ec-81a1-ff3284c51a0b,2022-01-22T21:01:41.221Z,2022-01-22T21:03:05.000Z,7f5d6150-7bc6-11ec-81a1-ff3284c51a0b,1891,1,Europa,
570fb130-7bc6-11ec-81a1-ff3284c51a0b,71e9c6d0-7bc6-11ec-81a1-ff3284c51a0b,2022-01-22T21:01:18.653Z,2022-01-22T21:03:06.000Z,71e9c6d0-7bc6-11ec-81a1-ff3284c51a0b,1886,2,Europa,
08bb0ca0-7bc6-11ec-81a1-ff3284c51a0b,460904e0-7bc6-11ec-81a1-ff3284c51a0b,2022-01-22T21:00:05.038Z,2022-01-22T21:00:31.000Z,460904e0-7bc6-11ec-81a1-ff3284c51a0b,1884,3,Austria-Ungheria,
b89e7950-7bc5-11ec-81a1-ff3284c51a0b,d05a10e0-7bc5-11ec-81a1-ff3284c51a0b,2022-01-22T20:56:47.598Z,2022-01-22T20:57:28.000Z,d05a10e0-7bc5-11ec-81a1-ff3284c51a0b,1891,3,"Austria-Ungheria, Germania",
34ae3a90-7bc5-11ec-81a1-ff3284c51a0b,57801bb0-7bc5-11ec-81a1-ff3284c51a0b,2022-01-22T20:53:24.843Z,2022-01-22T20:54:11.000Z,57801bb0-7bc5-11ec-81a1-ff3284c51a0b,1886,,,
cebaae30-7bc4-11ec-81a1-ff3284c51a0b,e3b2b8f0-7bc4-11ec-81a1-ff3284c51a0b,2022-01-22T20:50:10.559Z,2022-01-22T20:50:59.000Z,e3b2b8f0-7bc4-11ec-81a1-ff3284c51a0b,1884,3,"Austria, Germania, Svizzera",
3fcd5330-7bc4-11ec-81a1-ff3284c51a0b,5e65a950-7bc4-11ec-81a1-ff3284c51a0b,2022-01-22T20:46:26.917Z,2022-01-22T20:47:08.000Z,5e65a950-7bc4-11ec-81a1-ff3284c51a0b,1887,3,Europa,
702031c0-7bc3-11ec-81a1-ff3284c51a0b,868b7b90-7bc3-11ec-81a1-ff3284c51a0b,2022-01-22T20:40:24.777Z,2022-01-22T20:41:10.000Z,868b7b90-7bc3-11ec-81a1-ff3284c51a0b,1885,2,"Esteri d'Europa",
55ff0150-7bc2-11ec-81a1-ff3284c51a0b,a408e140-7bc2-11ec-81a1-ff3284c51a0b,2022-01-22T20:34:04.756Z,2022-01-22T20:34:43.000Z,a408e140-7bc2-11ec-81a1-ff3284c51a0b,1887,,Europa,
55ff0150-7bc2-11ec-81a1-ff3284c51a0b,97c959f0-7bc2-11ec-81a1-ff3284c51a0b,2022-01-22T20:33:44.207Z,2022-01-22T20:34:44.000Z,97c959f0-7bc2-11ec-81a1-ff3284c51a0b,1886,,"Austria-Ungheria, Germania",
f82b7e60-7bc0-11ec-81a1-ff3284c51a0b,0e681710-7bc1-11ec-81a1-ff3284c51a0b,2022-01-22T20:22:44.225Z,2022-01-22T20:23:20.000Z,0e681710-7bc1-11ec-81a1-ff3284c51a0b,1887,3,Europa,
9cb38230-7bc0-11ec-81a1-ff3284c51a0b,d1d42000-7bc0-11ec-81a1-ff3284c51a0b,2022-01-22T20:21:02.592Z,2022-01-22T20:22:04.000Z,d1d42000-7bc0-11ec-81a1-ff3284c51a0b,1890,"8 mesi",Austria-Ungheria,
1bf41100-7bc0-11ec-81a1-ff3284c51a0b,46985b50-7bc0-11ec-81a1-ff3284c51a0b,2022-01-22T20:17:08.997Z,2022-01-22T20:17:36.000Z,46985b50-7bc0-11ec-81a1-ff3284c51a0b,1887,,Europa,
1bf41100-7bc0-11ec-81a1-ff3284c51a0b,37c298c0-7bc0-11ec-81a1-ff3284c51a0b,2022-01-22T20:16:44.108Z,2022-01-22T20:17:37.000Z,37c298c0-7bc0-11ec-81a1-ff3284c51a0b,1885,,Austria-Ungheria,
08f75680-7bbf-11ec-81a1-ff3284c51a0b,3fd77ea0-7bbf-11ec-81a1-ff3284c51a0b,2022-01-22T20:09:48.170Z,2022-01-22T20:10:24.000Z,3fd77ea0-7bbf-11ec-81a1-ff3284c51a0b,1888,1,Austria-Ungheria,
23fbf400-7bbe-11ec-81a1-ff3284c51a0b,d5e46300-7bbe-11ec-81a1-ff3284c51a0b,2022-01-22T20:06:50.416Z,2022-01-22T20:08:09.000Z,d5e46300-7bbe-11ec-81a1-ff3284c51a0b,1911,3,"Esteri d'Europa","Stati d’oltremare "
23fbf400-7bbe-11ec-81a1-ff3284c51a0b,cc635f70-7bbe-11ec-81a1-ff3284c51a0b,2022-01-22T20:06:34.471Z,2022-01-22T20:08:10.000Z,cc635f70-7bbe-11ec-81a1-ff3284c51a0b,1906,3,"America, Esteri d'Europa",
23fbf400-7bbe-11ec-81a1-ff3284c51a0b,bfb38a20-7bbe-11ec-81a1-ff3284c51a0b,2022-01-22T20:06:13.186Z,2022-01-22T20:08:11.000Z,bfb38a20-7bbe-11ec-81a1-ff3284c51a0b,1895,3,Europa,
